0,1,2,3,4,5,6,7,8,9
-3.1655132000792183,-0.007493114813040901,-2.698349128361838,-0.7899218406948918,-0.08846684229171313,-0.3857070680413859,-0.5028090010605606,-0.2532206304338471,-0.11683711241666833,-0.0921022744458177
-3.0538942447215596,0.7271194564880846,-2.0018254109565907,-0.7657376540961754,1.1990939150198154,1.645749766023974,-0.7213339155106232,-0.003348631121049257,0.34386393014596023,-0.27157638128176476
-3.071615731673099,0.4878448760542303,-1.7063454571129426,-0.7866858005205462,0.7299700475986814,0.8239836289898924,-0.5129362979986007,0.15126711610778845,0.2072073232199622,-0.08584895080965452
-1.7540387479017856,1.9603223377403542,2.4995034224076624,-0.37916381625582457,-0.51950325358891,-1.00599452409181,-0.8120064139343697,-0.7773500652884672,-0.5197352074610102,0.13935098151841785
-2.9726621548634284,-0.006814310069563977,-2.6478700777274042,-0.6799405705991763,-0.08890732920749538,-0.4574541731301371,-0.5755713868128691,-0.21215679958131128,-0.23015257377116632,-0.034967049879921275
-2.1144003206236195,0.055268343372879315,-1.5403031101117066,-1.4010345493668428,0.5737383378133584,-0.32263070135676564,-0.7068554625211474,-0.20155931195347848,-0.17900663599993732,0.037005339847583196
-2.5314096563739867,-0.9966141919780748,-1.9751163374105827,-1.2630156586842443,0.40667019754645245,-0.10791219543862492,-0.45964355112037003,-0.2062468597073549,-0.33424159448765156,-0.3613147005320576
-2.9041404926281063,-0.05451391879013256,-1.6997780362656703,-1.0582347888809127,0.13276475888058764,-0.3839205073292577,-0.592100191168357,0.3893023365377949,-0.41791489619676436,-0.19228289889501327
-1.710453756571459,1.0241148415290415,-0.3977052714347113,0.9265624236708885,-0.9797219510391731,0.3732568574902717,0.13364248191493897,0.29054703703817736,0.7256811681786127,0.10525095235754069
-2.096849794263735,0.1309965684348394,-1.7532413537932634,-0.6390553508922365,1.1735653315400272,-0.3516788578072006,-0.06567519398754235,0.3453826315571706,0.10212427011344231,-0.09796983864283998
-2.2477373995257537,-1.2653250798586708,-3.091802783387893,0.04134803206972626,0.4870866002223954,-0.5509795496926888,0.30605997426197007,-0.17894329426676028,-0.02630593368434363,-0.0039139046346909215
-5.014420481922368,2.0973531251799313,-0.06095918477503921,3.632778477055743,-0.30554012840156697,1.2747514380359246,-1.226723856215854,3.068062905771518,1.5957062491003795,-0.8583832097062792
-2.255608375325257,3.0953648739171102,-0.9262235760655815,1.72709784812362,2.0750929611501174,1.5990667421414637,-0.5878413751679424,-0.053811174731915816,-0.6012131927541895,0.42260474988725966
-2.3043474187863713,3.1153795576256815,-0.8920116960829735,1.9204942054798795,1.8719684082876107,1.6582134620381026,-0.7097978257952187,0.08985786689382502,-0.42848608258223764,0.4228578927235454
-1.0482351210555392,1.2478660759102316,1.3104784558618752,1.800353395597147,-0.30069985767909163,-0.41140914223720626,-0.147678995256065,-0.5292682797503454,-0.0601047107433578,-0.14610980909874688
-5.978648756793471,3.8541265029620235,0.2954447536890871,4.348657887635458,4.468516885936034,1.2227086001301462,2.5117240547535498,1.855880024467774,-0.9412778282289949,0.9058672988038214
-2.611380250926278,0.46005010801853097,-1.9490081688939729,-1.2314018713700363,0.19309852867962007,-0.7787076886129534,0.1003612397441421,0.2049320591816774,-0.17827076361445898,-0.1527789956271275
-4.402639360905362,3.7939511335735747,1.6477191603149237,3.8695993682433176,4.099261696161657,-0.0938571638233331,2.913540090896893,1.472988856296858,-0.9646113213313192,0.5222613152056509
-1.044245582051571,0.990347479200158,0.7616863264338052,0.5139585422428614,-0.40273255596495555,-1.7833086332802213,-0.34423547498143675,-0.8265461097385379,-0.7117149748786209,-0.33348204432733836
-1.8634539048332064,0.691626647564211,-0.9701373335039326,0.9354449220635915,-0.6575855663862986,-1.1178383877515936,-0.16557391593175064,-0.40675258067337666,-0.25554687293291384,-0.06873238645615687
-3.021895469728738,1.0073007217099414,0.047967225880273384,0.7965563670968083,0.5572509620780448,0.035515350798223336,-0.4854258308258647,1.6946149669963124,0.06818499749786593,-0.2452142231474789
-2.113121435840971,0.6697416832732146,-0.5613454024663431,-1.284622014562969,0.743967267770671,-0.2988966906133049,-0.605668336568274,0.4505966611128474,-0.30707084593563205,0.4009372260838775
-2.011203791527531,0.023239856319403684,-1.4683018287105765,0.3489468990359284,-0.011679425072421618,-0.802533171413353,-0.11763492110286207,0.4359260615205317,-0.617389571670508,-0.3244484054399363
-1.9250467458588436,-0.39701882907105635,-1.1959183057575513,-0.26909716538940237,0.46759548542646573,-1.2793230846630543,0.11942012917881985,0.7934250842701341,-0.17771131979938068,-0.5808408899890648
-2.441280531687338,0.1324161862684608,-0.24785778396466931,-0.5700921224244119,0.11792312951281722,-1.105986477180426,0.027595809050822807,0.651224515751837,-0.13724920911589855,-0.4397434125701384
-2.9850987961727022,-0.09492632555932787,-2.691334511533568,-0.7898427665140257,0.23100869814605599,-0.24406220009443028,-0.39219222042347524,-0.2040578052940566,-0.06745253589547928,-0.24543307963188637
-3.2473346052650944,-0.19994509910075872,-1.8441698355876248,-0.9664106107678639,0.2127060081091406,-0.04533946311311085,-0.4302069081290719,0.2687968425895229,-0.3732700171427652,-0.11071559371476032
-2.1287337529897252,-0.24473188354930797,-2.0326896835382926,-0.5321112658264129,0.7256184548512875,0.31860837470985565,0.04245327000071422,-0.18303620859089634,0.25350669700145556,0.1438748187939091
-2.890441691692246,-0.3996846489780636,-2.456286561105055,-0.2223550841262289,0.430487285980207,0.4793466652410538,0.2266023389994348,-0.3370418458419084,-0.6344204000462891,-0.12062731681057481
-2.183749127793093,0.8198228548317295,-0.8650991345001336,-0.6122888796569228,0.7827622104335491,0.8113001135297976,-0.8418534884950196,0.22709779489422247,0.5207882999917305,0.5873121897545351
-0.9322242364039964,1.3949949291201584,-2.814314898474609,-0.41667829774567705,-0.5984043802078988,0.3068514346986104,0.2547910439343573,-0.42893038069949624,-0.5013965523672816,-0.5396163797696335
-1.3825180869712403,-0.23063428921331933,-1.313555594709423,0.48096214615265226,0.7589834454185513,-1.7286310445001565,0.9174979328636201,0.72756447319797,0.046976827473638016,-0.48287970890690984
-3.1393943403926095,0.5301421939293461,-2.2202374872438946,-1.3338743642632425,-0.23986975489115828,-0.14183172783430983,0.0419235395060581,0.30651832918345695,-0.5181583895039454,0.011322035909663375
-3.2976129321535255,-0.2088617771204057,-1.1398068129195276,-0.5651694021336043,-0.473718558047037,-0.07716745373782882,0.26853782160053075,-0.07645664162381488,-0.2968551191333427,0.03229559799790214
-2.194639743891645,0.5831580518713275,0.23039864341749575,0.044603724842992805,-0.25613850153918266,-0.5293620306492325,-0.592754371121509,0.8941270703652452,-0.05463522113666566,-0.5113897666070103
-4.460429718520397,-0.4349500131846961,-3.3176285682475117,-0.545390470621247,2.1628127652490168,0.5903743376765054,1.9024259765475107,-1.4911338054045618,1.0330903682678707,-0.5191511243786074
-1.87787232735298,0.9355582498904438,-0.22002214661077935,0.9884927704618095,-0.9861239368830645,0.18187386127251504,0.27529101631207487,0.7180700239401834,0.6764925730411402,0.0463648735604574
-2.363536432930083,1.2121831651268213,-0.3246825109491272,-0.9807764966750557,0.33691360062467246,-0.40153184632523714,-0.22467405117294656,-0.7452741326550525,0.062089664415541,-0.3625184905967496
-5.2817643147452635,2.1997629632143814,-0.16571317642494468,2.5107240321199398,3.6520052343707783,0.5008565629265562,3.2817815870696667,1.0705742195810417,-1.834304985839586,0.9011085268442948
-4.166500630673827,0.7679332073160134,-0.3173655215428527,1.6865884648915481,-0.9130753376603985,1.341755233445921,-1.1361298228462644,1.7566937592558576,1.0754371694936626,-0.6783196788968555
-2.8801255554099097,-0.7963776791614573,-2.464468387805261,-1.2056529176153623,-0.2973088577156136,-0.6411864722009275,-0.4126885763543954,0.06818079573869583,0.20513080428615327,-0.5037510604746166
-1.994301148555883,-3.3388180697575005,-2.7358158290963566,1.3834108994884098,-1.8990065965791405,-0.32194843632172865,1.431603420085107,-0.9483358883161584,0.11459850126998654,0.48731669954637613
-2.76784058509718,1.8319436203532375,-0.7786430202690277,0.43242310691682,1.050624422374001,0.8987240140400016,0.08803399358801939,-1.183251539075312,2.1110317806887418,-0.43140072784479305
-2.00207327558454,1.2805695772576386,1.349482555984843,0.27904770776599036,0.2821927815424404,-1.573662924294685,0.5029057811735276,-0.2621874631522489,-0.2687434586602729,-0.2756807381015189
-2.0174119116847824,-0.335909817695892,-0.8845287495055649,-0.46661405000266254,0.059130762506914666,-1.518812263588601,0.14761508632425738,0.7606815386398111,0.198116110961739,-0.7670137540289343
